Age,Income,LoanAmount,CreditScore,MonthsEmployed,NumCreditLines,InterestRate,LoanTerm,DTIRatio,Education,EmploymentType,MaritalStatus,HasMortgage,HasDependents,LoanPurpose,HasCoSigner,LoanDefault
54,52293,191963,480,24,1,3.48,48,0.2,Master's,Unemployed,Divorced,No,No,Education,No,0
37,15544,80856,568,77,2,22.72,36,0.3,Master's,Unemployed,Single,Yes,Yes,Home,No,1
20,118627,34255,635,85,1,21.16,24,0.84,Bachelor's,Part-time,Divorced,No,No,Business,No,1
60,69794,155795,312,20,4,8.91,24,0.17,PhD,Unemployed,Single,No,No,Other,No,0
49,139906,197478,752,84,3,5.26,24,0.2,Master's,Unemployed,Married,No,Yes,Other,Yes,0
58,117984,102206,603,0,4,21.67,60,0.72,PhD,Part-time,Married,No,Yes,Auto,Yes,1
32,133990,90900,665,71,2,2.57,36,0.85,Master's,Full-time,Divorced,No,No,Other,Yes,0
58,131426,23503,437,81,2,22.28,12,0.36,Master's,Full-time,Single,No,Yes,Home,No,0
55,144351,153788,814,35,3,16.42,48,0.55,Master's,Self-employed,Divorced,Yes,No,Other,No,1
27,136626,120995,406,75,2,20.34,24,0.17,PhD,Unemployed,Divorced,Yes,Yes,Business,Yes,1
22,105867,198212,674,9,3,18.59,48,0.33,Master's,Part-time,Married,Yes,No,Home,Yes,0
56,102568,241645,530,88,1,22.49,48,0.83,Bachelor's,Self-employed,Single,No,Yes,Business,No,1
54,63313,136737,781,93,3,16.28,48,0.61,High School,Part-time,Divorced,No,Yes,Education,Yes,0
56,77773,7909,747,86,2,24.39,36,0.3,Master's,Full-time,Divorced,Yes,No,Business,Yes,0
45,95761,31720,485,94,4,15.37,12,0.48,Bachelor's,Unemployed,Married,No,Yes,Auto,No,0
20,17479,236809,320,62,2,17.73,48,0.9,Master's,Part-time,Married,Yes,Yes,Business,No,1
27,15290,140043,521,93,1,14.13,36,0.43,PhD,Self-employed,Married,Yes,No,Education,Yes,1
28,143191,40809,308,22,2,19.39,24,0.65,High School,Full-time,Married,Yes,No,Other,No,1
40,112992,231864,528,113,1,18.9,36,0.18,Bachelor's,Full-time,Married,No,No,Education,No,1
21,69707,10709,464,15,1,6.26,60,0.63,Bachelor's,Part-time,Married,Yes,Yes,Business,Yes,0
46,132878,46067,782,54,1,20.91,60,0.78,High School,Full-time,Divorced,Yes,Yes,Business,No,0
52,119009,102875,786,108,4,15.76,24,0.52,Bachelor's,Unemployed,Divorced,No,No,Business,No,0
41,36181,146509,757,59,1,17.8,36,0.57,High School,Full-time,Divorced,Yes,Yes,Other,Yes,0
19,98291,202784,651,117,4,5.34,12,0.29,PhD,Unemployed,Single,No,Yes,Home,Yes,0
54,31690,129807,499,9,3,22.97,48,0.39,PhD,Self-employed,Married,No,No,Other,No,0
63,110623,61402,434,21,3,17.56,48,0.2,Master's,Self-employed,Divorced,Yes,No,Home,No,0
63,31012,112734,499,48,1,9.13,36,0.11,High School,Full-time,Single,No,No,Other,No,0
57,40274,158265,650,105,2,18.62,12,0.77,Bachelor's,Part-time,Single,Yes,Yes,Business,No,0
44,41491,172579,831,6,3,10.54,36,0.6,Bachelor's,Full-time,Single,Yes,No,Auto,No,0
35,69987,17483,743,67,1,6.05,12,0.43,Bachelor's,Unemployed,Married,No,No,Other,No,0
50,129100,20296,382,79,1,19.53,36,0.26,High School,Self-employed,Single,Yes,No,Education,No,0
55,59692,128683,521,34,3,4.2,48,0.39,Bachelor's,Part-time,Divorced,No,No,Other,No,0
53,137371,149667,826,43,4,15.4,12,0.67,Master's,Self-employed,Married,Yes,No,Auto,No,0
37,54538,22525,352,63,3,17.71,48,0.29,High School,Unemployed,Single,Yes,Yes,Education,Yes,0
34,80616,75540,707,29,4,17.79,12,0.28,Bachelor's,Unemployed,Married,Yes,Yes,Business,Yes,0
69,76680,35281,703,52,4,6.18,12,0.28,Master's,Self-employed,Married,Yes,Yes,Auto,Yes,1
64,92464,187719,724,92,3,11.85,36,0.71,PhD,Part-time,Divorced,No,No,Business,Yes,0
24,116391,145681,724,82,4,14.21,36,0.85,Bachelor's,Self-employed,Married,No,No,Other,Yes,0
56,49726,196035,771,107,2,11.21,36,0.83,Master's,Self-employed,Married,Yes,No,Auto,No,0
25,63885,39355,675,12,1,15.14,48,0.32,High School,Self-employed,Single,Yes,No,Home,No,1
57,76540,146967,357,36,3,8.84,24,0.59,Bachelor's,Self-employed,Single,No,Yes,Auto,Yes,0
23,50635,65526,841,4,1,2.38,60,0.85,Bachelor's,Self-employed,Divorced,Yes,Yes,Business,No,0
53,92208,183986,455,111,4,21.69,12,0.73,Bachelor's,Part-time,Single,Yes,No,Business,No,1
42,90115,169310,570,109,1,10.79,24,0.37,Bachelor's,Self-employed,Single,Yes,No,Education,No,0
60,95500,147581,347,27,3,5.54,48,0.38,PhD,Self-employed,Single,No,No,Auto,Yes,0
19,148570,14132,740,82,2,6.44,60,0.39,Bachelor's,Full-time,Divorced,No,Yes,Auto,No,0
37,135671,48451,576,32,1,2.9,60,0.64,Master's,Unemployed,Married,No,No,Other,No,1
68,35807,109379,507,80,4,14.75,36,0.88,Master's,Full-time,Single,No,No,Auto,Yes,0
29,90295,66749,788,46,4,3.62,36,0.81,PhD,Full-time,Divorced,No,No,Education,Yes,0
53,21829,94573,838,52,4,17.74,36,0.67,Bachelor's,Unemployed,Divorced,Yes,No,Business,No,1
56,75449,57783,789,69,4,15.84,24,0.57,Bachelor's,Self-employed,Single,Yes,Yes,Auto,Yes,0
24,130531,204077,585,80,4,24.06,60,0.72,PhD,Full-time,Married,Yes,Yes,Auto,Yes,0
31,86118,129869,785,24,3,3.55,36,0.14,Bachelor's,Unemployed,Married,Yes,Yes,Home,No,0
52,72001,221125,844,107,1,14.39,12,0.58,Master's,Self-employed,Single,No,No,Other,Yes,0
45,95547,154276,310,42,1,9.98,60,0.76,Bachelor's,Self-employed,Single,Yes,No,Education,No,0
50,136810,174099,351,108,1,16.42,24,0.6,Bachelor's,Part-time,Single,No,No,Other,No,0
45,129230,10233,399,33,2,7.38,24,0.11,PhD,Unemployed,Single,Yes,No,Auto,No,0
28,48179,216490,365,1,4,7.14,36,0.35,High School,Full-time,Divorced,Yes,Yes,Home,No,1
53,129450,235903,506,95,1,15.72,48,0.81,PhD,Full-time,Married,Yes,Yes,Auto,Yes,0
21,38106,53232,688,114,3,18.87,48,0.54,Bachelor's,Full-time,Single,No,Yes,Home,No,1
27,30036,29766,715,24,4,11.6,48,0.25,High School,Self-employed,Divorced,No,Yes,Business,No,1
47,85688,59913,429,102,1,5.35,24,0.88,High School,Self-employed,Married,No,No,Business,Yes,0
50,21170,217178,817,24,1,24.79,24,0.56,PhD,Full-time,Single,No,Yes,Business,Yes,1
26,49391,9753,674,60,1,6.68,36,0.61,PhD,Unemployed,Divorced,Yes,No,Auto,Yes,0
56,76617,219312,704,59,4,11.16,48,0.17,PhD,Unemployed,Single,No,Yes,Other,No,0
60,106952,189720,427,43,1,4.27,48,0.67,PhD,Self-employed,Married,Yes,No,Other,No,0
67,72855,21138,745,114,4,3.48,60,0.28,Bachelor's,Full-time,Married,Yes,Yes,Business,Yes,0
30,15171,81444,804,9,2,14.37,36,0.12,Master's,Part-time,Married,No,No,Auto,No,1
20,34643,194746,557,14,3,4.1,12,0.9,Master's,Full-time,Divorced,Yes,Yes,Auto,Yes,1
65,126800,140752,417,13,2,17.14,12,0.8,High School,Full-time,Single,No,No,Education,No,0
63,20918,145319,778,37,1,3.7,48,0.17,Bachelor's,Self-employed,Married,Yes,No,Other,Yes,1
29,96662,102747,554,27,4,5.1,48,0.72,Master's,Full-time,Married,No,Yes,Business,No,1
30,76205,149921,842,1,2,9.62,24,0.87,Bachelor's,Part-time,Married,No,Yes,Other,No,0
60,133253,166870,697,8,3,6.8,36,0.18,PhD,Self-employed,Married,Yes,Yes,Auto,Yes,0
67,41768,141840,392,73,2,23.28,24,0.34,PhD,Part-time,Married,Yes,Yes,Education,No,0
66,124315,78181,472,73,4,22.84,12,0.46,Master's,Unemployed,Married,No,No,Other,Yes,0
60,130393,33641,355,60,4,21.87,48,0.85,Master's,Unemployed,Divorced,No,Yes,Auto,Yes,0
23,122749,234235,779,104,4,24.22,12,0.63,PhD,Full-time,Single,Yes,Yes,Business,No,1
34,61885,242711,711,15,3,10.33,36,0.7,PhD,Full-time,Single,No,No,Education,Yes,0
40,142034,115667,618,32,1,7.53,24,0.26,High School,Full-time,Divorced,Yes,Yes,Home,Yes,0
59,127205,194534,417,23,4,10.03,48,0.64,Bachelor's,Part-time,Divorced,No,No,Other,No,0
18,146985,173765,446,45,2,6.58,36,0.12,High School,Unemployed,Married,Yes,No,Auto,Yes,0
33,60935,183924,418,3,3,7.16,36,0.23,PhD,Self-employed,Divorced,Yes,No,Other,Yes,0
30,37296,196312,521,92,2,16.23,12,0.71,Master's,Unemployed,Divorced,Yes,Yes,Home,Yes,1
47,48072,11820,412,112,1,4.67,60,0.15,Master's,Unemployed,Married,No,No,Education,No,0
31,40896,218617,512,26,3,19.59,48,0.71,Master's,Self-employed,Married,No,No,Home,No,1
67,24766,169514,802,30,1,9.54,60,0.51,PhD,Unemployed,Married,Yes,No,Other,No,0
40,114774,11767,431,48,4,2.82,60,0.34,High School,Part-time,Married,Yes,No,Home,Yes,0
48,139698,127787,708,61,2,20.21,60,0.29,PhD,Full-time,Divorced,Yes,Yes,Home,No,0
60,22006,160728,419,83,3,12.43,36,0.44,Bachelor's,Self-employed,Divorced,No,Yes,Home,No,0
25,143741,203929,552,34,1,15.51,24,0.67,High School,Full-time,Divorced,Yes,Yes,Home,Yes,0
33,136561,79888,360,97,3,10.14,12,0.53,High School,Self-employed,Single,No,No,Education,Yes,0
27,29569,119011,457,79,1,20.47,48,0.56,High School,Unemployed,Divorced,No,No,Education,Yes,0
55,90069,196378,375,51,1,8.24,48,0.78,PhD,Part-time,Married,No,Yes,Other,No,0
59,114641,146795,349,10,2,7.89,36,0.49,Bachelor's,Self-employed,Single,Yes,No,Education,No,0
68,102327,129078,491,83,4,19.21,24,0.36,PhD,Full-time,Divorced,Yes,No,Business,No,0
63,16893,40887,490,25,4,2.78,12,0.52,High School,Self-employed,Divorced,No,No,Other,Yes,0
31,71429,221659,650,6,4,24.38,60,0.22,High School,Full-time,Divorced,No,No,Other,Yes,1
34,99251,69345,352,6,1,6.93,60,0.78,PhD,Full-time,Married,Yes,No,Auto,No,0
21,36131,217111,435,60,3,15.58,36,0.78,Master's,Part-time,Married,No,No,Education,Yes,0
57,116917,135501,445,73,2,11.68,36,0.41,PhD,Full-time,Divorced,No,Yes,Home,No,0
54,19168,164836,737,45,4,15.19,48,0.14,High School,Unemployed,Single,No,No,Other,No,1
39,57719,120500,658,42,4,21.58,60,0.67,High School,Unemployed,Single,Yes,No,Auto,Yes,1
67,57544,161103,617,49,4,9.78,12,0.72,Master's,Part-time,Single,No,No,Education,Yes,0
32,136423,136019,797,30,3,21.81,24,0.69,Master's,Unemployed,Divorced,Yes,No,Business,Yes,1
21,93322,137630,414,59,4,15.09,48,0.27,Bachelor's,Unemployed,Single,No,No,Home,Yes,0
54,18654,79507,624,37,4,20.51,48,0.53,PhD,Unemployed,Divorced,Yes,Yes,Other,No,0
26,98013,181170,374,17,3,9.22,36,0.74,Bachelor's,Unemployed,Married,Yes,Yes,Home,No,0
58,26603,232438,591,4,4,3.28,24,0.33,High School,Part-time,Single,No,No,Auto,Yes,0
61,139231,106355,827,13,1,22.69,60,0.37,PhD,Full-time,Married,Yes,Yes,Home,Yes,0
18,106280,192447,734,79,4,18.43,48,0.14,High School,Self-employed,Single,Yes,Yes,Auto,Yes,1
61,31862,92081,653,60,4,11.07,24,0.21,Master's,Unemployed,Single,No,No,Other,Yes,1
35,142901,212603,695,26,2,17.74,36,0.12,PhD,Part-time,Divorced,No,No,Home,Yes,0
65,25733,123430,529,46,2,11.0,60,0.32,High School,Part-time,Married,Yes,Yes,Education,Yes,0
42,115066,107638,448,91,1,2.25,36,0.41,Master's,Self-employed,Divorced,No,Yes,Other,Yes,0
28,117377,184419,683,111,4,8.85,60,0.51,High School,Full-time,Married,Yes,No,Business,No,0
46,63866,190425,724,28,3,8.71,60,0.58,Bachelor's,Part-time,Single,Yes,Yes,Business,Yes,0
47,98015,75276,418,40,1,16.81,60,0.14,High School,Unemployed,Divorced,Yes,Yes,Home,No,1
23,93921,33920,346,113,1,13.2,48,0.25,Bachelor's,Unemployed,Single,No,Yes,Home,No,0
62,34045,117384,355,105,1,18.89,36,0.77,Master's,Unemployed,Divorced,Yes,No,Auto,Yes,0
57,104849,98281,467,46,3,17.36,36,0.71,High School,Unemployed,Divorced,No,Yes,Business,No,0
53,131090,208617,309,35,1,13.78,48,0.28,Master's,Full-time,Married,No,Yes,Other,Yes,0
51,59486,153747,373,101,3,18.37,24,0.29,High School,Part-time,Divorced,No,Yes,Business,Yes,0
22,45964,185022,524,77,3,12.45,36,0.66,Master's,Unemployed,Married,Yes,Yes,Other,No,1
46,118401,79016,757,27,3,5.79,12,0.58,PhD,Full-time,Married,Yes,Yes,Business,Yes,0
61,45581,198401,718,74,2,6.83,60,0.28,PhD,Full-time,Single,No,No,Business,Yes,0
21,59769,117469,664,17,2,8.7,12,0.19,Master's,Unemployed,Married,Yes,No,Auto,Yes,0
33,49605,188912,666,29,1,18.64,60,0.28,High School,Full-time,Divorced,No,Yes,Other,No,1
52,109254,19267,529,30,2,3.66,48,0.73,Bachelor's,Self-employed,Married,No,No,Other,Yes,0
64,149239,137034,596,105,2,20.43,36,0.76,PhD,Unemployed,Divorced,No,No,Home,No,0
41,75650,169503,488,37,2,23.94,24,0.5,Bachelor's,Part-time,Married,Yes,No,Education,Yes,0
43,78764,160805,768,118,2,10.93,48,0.25,Bachelor's,Full-time,Married,Yes,Yes,Home,Yes,0
42,33306,246832,343,16,3,12.2,48,0.33,PhD,Unemployed,Single,Yes,No,Home,Yes,1
28,15904,214670,753,65,1,3.61,24,0.89,PhD,Part-time,Single,No,Yes,Auto,No,0
48,148713,236913,547,56,1,9.41,12,0.15,Bachelor's,Self-employed,Divorced,No,Yes,Education,No,0
57,126273,44473,541,15,3,18.63,60,0.28,High School,Part-time,Single,Yes,Yes,Auto,Yes,0
50,139679,185518,654,119,2,13.32,24,0.18,Master's,Unemployed,Married,No,Yes,Business,Yes,0
45,34653,228754,521,58,2,16.07,60,0.45,PhD,Part-time,Single,Yes,No,Home,No,0
24,75214,208241,532,0,2,24.0,60,0.13,Master's,Full-time,Single,Yes,No,Home,Yes,0
58,71564,95605,804,72,3,8.39,24,0.78,Bachelor's,Unemployed,Divorced,No,No,Other,No,0
42,47646,185161,775,67,3,16.6,48,0.83,High School,Part-time,Married,Yes,No,Home,Yes,0
18,135990,30784,513,26,4,13.86,60,0.61,High School,Unemployed,Divorced,No,Yes,Business,No,0
62,139255,202811,396,18,4,10.56,36,0.82,High School,Self-employed,Divorced,No,No,Home,Yes,0
66,60464,48648,362,116,3,7.77,36,0.65,PhD,Self-employed,Single,Yes,No,Home,No,0
32,138309,227411,634,76,1,22.9,36,0.21,PhD,Full-time,Divorced,No,No,Education,No,1
27,65322,173103,527,44,2,21.49,12,0.69,PhD,Unemployed,Divorced,Yes,No,Other,Yes,1
36,79724,44289,768,85,4,23.95,36,0.71,High School,Full-time,Married,Yes,Yes,Auto,No,1
34,147450,216158,805,38,4,23.18,60,0.65,Bachelor's,Part-time,Divorced,Yes,Yes,Other,No,0
49,129442,206119,548,13,3,23.72,48,0.85,Master's,Full-time,Single,Yes,Yes,Home,No,0
38,145084,181318,426,64,2,3.96,12,0.82,PhD,Unemployed,Single,No,Yes,Auto,No,1
67,102745,117238,728,63,4,12.62,60,0.84,PhD,Full-time,Married,No,Yes,Home,No,0
31,16103,228694,314,70,2,17.83,24,0.87,Bachelor's,Self-employed,Married,Yes,Yes,Education,Yes,1
27,32973,221190,819,64,2,21.04,12,0.66,Master's,Part-time,Divorced,No,No,Other,No,1
55,22615,204075,391,97,3,22.36,48,0.38,High School,Self-employed,Single,No,Yes,Home,Yes,1
32,27575,62074,358,79,4,6.08,12,0.54,High School,Part-time,Single,No,Yes,Education,Yes,0
21,122950,52565,328,91,4,8.53,60,0.46,PhD,Self-employed,Divorced,Yes,No,Business,Yes,1
26,115444,206158,623,22,1,13.08,48,0.53,Master's,Part-time,Married,No,Yes,Education,Yes,0
50,52490,222861,469,91,2,15.2,12,0.67,Master's,Self-employed,Married,Yes,No,Education,Yes,0
25,95091,199481,496,25,1,20.29,24,0.58,Bachelor's,Unemployed,Single,Yes,No,Auto,No,0
57,53797,196697,784,53,3,8.57,12,0.4,PhD,Full-time,Married,Yes,No,Other,No,0
55,87376,197477,755,28,1,11.99,60,0.65,Bachelor's,Part-time,Single,Yes,No,Other,No,1
49,98146,73191,594,89,2,23.41,60,0.18,Bachelor's,Part-time,Single,No,Yes,Education,Yes,0
52,47815,227794,468,77,4,5.73,36,0.7,Master's,Self-employed,Married,Yes,No,Education,No,0
30,111903,16907,672,74,2,22.62,24,0.75,Master's,Unemployed,Divorced,No,Yes,Education,No,0
56,48170,120393,638,106,1,10.67,24,0.67,Bachelor's,Part-time,Divorced,No,Yes,Other,No,0
51,64069,65660,747,62,4,5.65,60,0.65,Master's,Full-time,Divorced,No,Yes,Home,Yes,0
59,17136,233686,818,19,1,12.18,24,0.14,PhD,Unemployed,Married,No,Yes,Other,No,0
26,135901,78565,388,6,2,20.22,60,0.61,PhD,Self-employed,Divorced,Yes,No,Auto,No,0
66,61713,249318,430,99,1,4.78,12,0.89,Bachelor's,Self-employed,Divorced,No,No,Auto,No,0
50,79271,36201,734,57,1,18.75,24,0.13,High School,Part-time,Married,No,No,Home,Yes,0
24,142807,184189,573,74,3,25.0,24,0.23,Bachelor's,Unemployed,Single,No,Yes,Auto,Yes,1
50,143353,205060,627,50,4,11.73,24,0.86,PhD,Self-employed,Single,Yes,No,Auto,No,1
42,19459,34791,770,55,2,5.7,12,0.65,PhD,Part-time,Married,No,No,Auto,Yes,0
68,148370,247618,799,33,1,23.79,60,0.67,High School,Part-time,Single,No,No,Business,No,0
44,51585,17868,624,97,4,13.77,48,0.49,Bachelor's,Unemployed,Single,No,No,Other,Yes,0
29,87639,36488,318,4,3,4.01,36,0.22,Master's,Unemployed,Married,Yes,No,Other,No,0
29,111748,104684,371,38,2,7.17,48,0.45,PhD,Part-time,Single,No,Yes,Education,Yes,1
56,30177,181039,419,119,3,2.66,12,0.29,High School,Self-employed,Married,Yes,Yes,Auto,No,0
59,51798,150947,693,109,4,8.97,60,0.41,PhD,Part-time,Married,No,Yes,Home,No,0
44,94461,57437,822,32,4,14.68,12,0.46,High School,Self-employed,Divorced,No,No,Auto,No,0
18,135990,33106,533,16,3,22.46,24,0.47,High School,Part-time,Divorced,No,No,Education,No,0
42,35810,160725,368,106,1,2.41,24,0.43,PhD,Self-employed,Divorced,No,No,Business,No,0
23,75605,62309,702,17,1,23.5,12,0.17,Bachelor's,Self-employed,Divorced,Yes,No,Education,Yes,1
41,38264,162061,608,15,4,8.15,60,0.64,PhD,Unemployed,Married,Yes,Yes,Business,No,1
47,19485,48715,720,97,1,18.53,48,0.87,Master's,Part-time,Divorced,Yes,Yes,Auto,Yes,0
56,32743,64362,382,4,2,2.95,60,0.73,Bachelor's,Unemployed,Married,No,Yes,Education,No,0
55,68267,71820,720,17,1,23.22,36,0.57,High School,Unemployed,Divorced,No,Yes,Auto,No,0
38,85836,129674,820,69,3,24.05,60,0.89,Master's,Self-employed,Married,No,No,Education,Yes,1
52,77047,85217,420,22,3,14.24,48,0.76,Bachelor's,Unemployed,Divorced,Yes,Yes,Other,Yes,1
18,17224,116479,351,87,1,23.19,12,0.81,Bachelor's,Part-time,Married,Yes,No,Education,No,1
27,106981,112278,718,101,4,23.26,48,0.44,High School,Self-employed,Single,Yes,No,Business,No,1
62,35087,107655,434,24,3,10.68,36,0.22,Master's,Part-time,Married,No,Yes,Home,Yes,0
23,93887,199682,760,33,3,7.93,12,0.9,Master's,Part-time,Single,Yes,No,Education,No,1
21,46187,161377,385,60,2,7.36,24,0.75,Bachelor's,Part-time,Married,Yes,No,Education,Yes,0
37,120758,128019,440,62,1,20.95,60,0.86,Bachelor's,Unemployed,Single,Yes,Yes,Business,No,1
68,57388,14758,581,79,4,4.78,60,0.45,High School,Full-time,Married,No,Yes,Auto,No,0
31,144880,166905,596,11,2,9.67,60,0.33,Master's,Full-time,Divorced,No,No,Home,Yes,0
54,57412,202049,557,94,3,23.58,36,0.8,High School,Full-time,Divorced,Yes,Yes,Home,Yes,0
38,18665,234172,518,26,3,16.9,60,0.27,PhD,Unemployed,Single,Yes,Yes,Education,Yes,1
28,49364,30055,385,9,3,8.84,48,0.48,Master's,Part-time,Married,No,Yes,Other,No,1
67,40718,177796,432,63,2,13.18,36,0.71,PhD,Unemployed,Single,Yes,No,Auto,Yes,0
51,71744,98952,444,110,4,21.01,60,0.61,Master's,Part-time,Single,Yes,No,Auto,Yes,0
48,138097,51364,442,2,1,11.65,36,0.36,Master's,Self-employed,Divorced,Yes,No,Other,No,0
42,83735,233275,374,88,4,7.74,36,0.42,PhD,Part-time,Single,No,Yes,Business,No,1
19,39641,13969,778,95,2,8.5,24,0.84,Bachelor's,Part-time,Divorced,No,No,Business,No,0
65,51350,42574,823,53,1,21.99,60,0.23,Bachelor's,Unemployed,Married,No,No,Business,No,0
18,132439,8743,421,6,4,13.17,36,0.14,High School,Self-employed,Divorced,Yes,Yes,Home,Yes,1
45,15320,193972,487,66,1,11.58,48,0.5,Master's,Full-time,Divorced,Yes,No,Education,Yes,0
25,34194,143176,521,104,4,7.35,12,0.33,Master's,Full-time,Married,No,Yes,Other,No,1
56,58427,190653,405,6,2,11.18,48,0.27,Master's,Self-employed,Divorced,No,Yes,Auto,No,0
37,132584,149524,789,92,3,23.74,12,0.75,Master's,Full-time,Divorced,No,No,Education,Yes,0
28,109464,46996,672,60,2,16.31,60,0.55,PhD,Full-time,Divorced,No,Yes,Auto,Yes,0
24,105455,177960,729,119,1,17.68,60,0.86,Bachelor's,Full-time,Single,Yes,Yes,Home,No,0
59,25430,196879,431,106,1,11.57,12,0.15,Master's,Part-time,Single,No,Yes,Education,No,0
61,148797,217682,504,101,2,24.2,60,0.86,Master's,Full-time,Single,No,No,Home,No,0
54,136158,143909,820,108,4,14.64,48,0.18,Master's,Full-time,Married,Yes,Yes,Other,No,0
63,64216,145962,829,32,4,12.45,12,0.28,PhD,Unemployed,Single,No,No,Education,Yes,0
48,27572,246830,760,93,2,5.76,12,0.17,Master's,Part-time,Divorced,No,No,Business,Yes,0
63,133902,44561,569,19,2,18.18,48,0.29,High School,Self-employed,Divorced,Yes,Yes,Home,No,1
44,129000,185944,434,83,1,14.98,36,0.84,PhD,Self-employed,Divorced,Yes,No,Education,Yes,0
34,76387,62128,720,45,3,17.46,48,0.82,PhD,Part-time,Married,Yes,No,Education,No,1
54,80991,30842,494,112,1,22.26,24,0.35,PhD,Part-time,Divorced,Yes,Yes,Other,No,0
49,103650,103132,769,43,1,9.99,12,0.44,PhD,Self-employed,Divorced,Yes,No,Business,No,0
29,67226,86634,573,37,1,17.29,12,0.14,PhD,Part-time,Divorced,No,No,Other,No,1
26,69805,245702,764,111,1,24.54,24,0.24,Master's,Unemployed,Married,No,Yes,Other,No,0
50,111662,6184,770,71,2,6.9,12,0.68,Bachelor's,Part-time,Single,No,No,Home,No,0
31,49873,138735,807,12,3,14.34,60,0.46,Master's,Self-employed,Divorced,No,Yes,Education,Yes,1
21,70216,33761,620,2,4,12.46,36,0.41,PhD,Self-employed,Single,No,Yes,Business,No,1
64,112459,106329,771,46,3,15.45,48,0.15,High School,Part-time,Married,Yes,No,Auto,Yes,0
68,90001,46231,367,72,4,19.15,36,0.21,High School,Part-time,Divorced,No,No,Business,No,0
23,44878,147423,709,13,4,4.12,60,0.55,Master's,Self-employed,Single,No,No,Auto,No,0
49,60784,191012,593,53,4,22.57,24,0.78,Master's,Unemployed,Married,No,No,Home,No,0
25,143180,77748,710,88,3,22.53,12,0.3,Master's,Unemployed,Divorced,No,No,Business,No,1
36,21502,160088,421,39,1,2.34,36,0.84,Bachelor's,Part-time,Single,No,No,Home,Yes,0
54,61847,38089,633,58,1,17.17,24,0.82,High School,Full-time,Divorced,No,No,Auto,No,0
48,77905,245699,720,111,2,13.42,24,0.12,Bachelor's,Part-time,Divorced,Yes,Yes,Education,No,0
28,128827,82459,386,98,2,5.02,12,0.88,Bachelor's,Unemployed,Divorced,No,No,Auto,Yes,0
40,54467,36874,802,78,4,23.5,24,0.66,PhD,Unemployed,Single,No,No,Home,Yes,0
48,109998,147113,560,96,1,21.3,60,0.75,Master's,Part-time,Married,Yes,Yes,Education,Yes,0
46,102795,205939,643,98,2,5.03,24,0.38,High School,Part-time,Single,No,No,Other,Yes,0
30,62583,231215,817,1,3,6.28,12,0.78,High School,Full-time,Divorced,No,Yes,Education,No,0
51,103729,136034,811,39,2,21.4,48,0.37,High School,Unemployed,Single,Yes,Yes,Education,Yes,1
27,108193,230778,763,69,2,11.26,60,0.7,Master's,Self-employed,Single,No,No,Auto,No,1
27,26637,86323,512,18,2,14.66,60,0.48,High School,Self-employed,Divorced,Yes,No,Other,Yes,0
61,29387,193929,366,41,2,13.79,48,0.16,Bachelor's,Part-time,Married,Yes,Yes,Business,Yes,0
24,42597,249288,444,104,3,6.84,48,0.5,Master's,Self-employed,Divorced,No,Yes,Auto,No,1
41,144321,43211,495,29,3,17.32,60,0.24,Master's,Unemployed,Single,No,No,Education,No,0
34,15907,238563,815,112,1,16.26,36,0.29,Master's,Unemployed,Divorced,No,Yes,Business,Yes,1
