Age,Income,LoanAmount,CreditScore,MonthsEmployed,NumCreditLines,InterestRate,LoanTerm,DTIRatio,Education,EmploymentType,MaritalStatus,HasMortgage,HasDependents,LoanPurpose,HasCoSigner,income
59.6,52782.717315718,46678.24048874858,613.637064573969,101.16965635217952,1.0,7.782717557699121,12.0,0.2899999998952262,Master's,Part-time,Divorced,Yes,Yes,Auto,No,0
64.8,25257.96260678907,16536.378951449035,759.4120638986146,47.773103539080616,2.0,13.445152048539638,60.0,0.7700000000814907,Bachelor's,Part-time,Married,Yes,Yes,Auto,No,0
19.6,62699.98657568195,144476.4886724475,601.4410713031984,2.82485370636565,4.0,17.782901939342942,23.999999991618097,0.7199999998835848,PhD,Part-time,Single,Yes,No,Auto,Yes,1
22.4,56907.668414830616,239011.34313753137,627.8079172761198,78.59119766149466,4.0,19.788137879699505,47.99999999720603,0.4199999998137355,PhD,Part-time,Married,Yes,Yes,Home,No,1
68.0,44064.28855588946,202525.46012515327,763.9822698426392,116.8936766464947,2.0,3.5648495252721126,60.0,0.7499999999650754,Bachelor's,Part-time,Single,Yes,No,Home,No,0
67.0,76332.92080601954,248723.06126837688,493.6996083028381,110.2964925526866,4.0,19.81741545280149,12.0,0.7599999999301508,Bachelor's,Unemployed,Married,Yes,Yes,Home,No,0
36.0,18295.32993033536,218782.90218648105,626.9323412503425,30.951569306885723,2.0,16.905846582037828,60.0,0.36000000002328314,High School,Self-employed,Divorced,Yes,Yes,Auto,No,1
18.2,51963.173259640156,108859.62957874399,592.5738693323391,40.998659435892165,3.0,5.288795122909079,60.0,0.2999999998603016,Master's,Part-time,Single,Yes,No,Home,No,1
18.4,113692.12487021138,75906.0792115764,761.9618343722452,58.012320450975636,2.0,13.439549875478155,60.0,0.8899999992898666,Bachelor's,Part-time,Single,Yes,No,Auto,No,0
67.6,21924.13950521735,229436.0825109007,635.3107010790404,52.31275667350571,2.0,15.378576268823487,12.0,0.8400000002095477,High School,Self-employed,Divorced,Yes,Yes,Home,No,0
43.4,19823.95492374174,100306.91529116288,728.1986385477238,109.60636235485002,1.0,23.456401202659215,60.0,0.8599999999534339,High School,Self-employed,Divorced,Yes,Yes,Auto,No,0
37.0,56371.09910722638,154795.65536615337,605.4788844376986,18.640217045936787,4.0,17.573807330234864,23.999999991618097,0.7199999998835848,PhD,Self-employed,Divorced,Yes,No,Auto,No,1
67.6,50004.36573358797,62051.37586271655,779.1568176118092,114.34420680216145,3.0,9.181619554739823,23.999999991618097,0.9,PhD,Self-employed,Divorced,Yes,Yes,Education,No,0
62.4,16611.143782667616,225097.10538620528,842.7984547849741,85.20871747243422,2.0,15.869692913081893,12.0,0.8399999994644896,Bachelor's,Self-employed,Divorced,Yes,Yes,Home,No,0
42.8,53957.7002607865,24725.884203399968,745.1813237241427,83.41764018135557,4.0,2.892112173438564,12.0,0.519999999650754,PhD,Part-time,Married,No,Yes,Other,Yes,0
19.0,17152.064594732146,182972.5775727752,587.6140617727335,9.373181541770041,3.0,8.300673114319956,60.0,0.30999999982537707,Master's,Full-time,Married,Yes,No,Other,No,1
18.0,55394.710892701456,236300.99300662542,530.0577708748303,27.648813669022363,4.0,14.457334619375724,23.999999991618097,0.6199999996740371,PhD,Full-time,Single,No,No,Auto,Yes,1
52.6,62625.451659432714,41389.90301819283,501.1702113852767,44.786055254932975,4.0,7.303874872774788,47.99999999720603,0.4499999998952262,PhD,Unemployed,Married,No,Yes,Auto,No,0
68.0,49996.505867741886,26574.23754169937,600.2249048436584,108.5164237736064,3.0,4.353301459805412,35.999999994412065,0.2699999999650754,PhD,Part-time,Divorced,No,Yes,Auto,No,0
23.6,52282.90052988285,108134.8775903729,579.7359300110805,18.640103586399952,4.0,16.900250232797177,60.0,0.2599999998137355,High School,Self-employed,Divorced,Yes,No,Auto,No,1
40.4,52292.181074525506,231466.25464448385,686.8118877152009,102.13477320669563,4.0,16.719330851351685,47.99999999720603,0.36999999998835853,High School,Part-time,Divorced,Yes,No,Business,No,1
66.80000000000001,48753.66703201054,68920.90150842463,672.6731456859673,83.40835547852525,2.0,17.347170221937628,12.0,0.539999999953434,High School,Self-employed,Single,No,No,Other,Yes,0
62.0,79527.46157404325,40073.7315280814,464.6983414193844,44.77039401530531,2.0,12.97280569122704,47.99999999720603,0.20999999980209397,PhD,Unemployed,Married,No,No,Home,No,0
63.0,26171.361214340053,200307.55851457536,829.7993918761609,55.20878810510244,2.0,19.192268534147246,60.0,0.7300000000349246,Bachelor's,Part-time,Single,Yes,No,Auto,No,0
26.4,81686.29990787416,47612.09933978787,313.47944092761713,48.61557612023679,2.0,18.334296563743685,60.0,0.47999999997671694,High School,Part-time,Single,Yes,No,Auto,No,1
19.8,56611.340831798116,39951.081945316655,408.55530194019786,10.989274996330327,2.0,23.74545991215051,47.99999999720603,0.4799999997904524,Bachelor's,Part-time,Single,Yes,No,Business,No,1
25.2,21982.318325731976,212254.09385663786,606.3595291972997,15.923998975875788,4.0,15.44293641014326,60.0,0.7199999998835848,Master's,Part-time,Divorced,Yes,No,Other,No,1
54.0,136905.58612991768,35210.01089780824,579.8220568154525,74.52132497227782,2.0,2.482952864359355,60.0,0.16999999956926332,Bachelor's,Part-time,Single,Yes,Yes,Auto,No,0
50.800000000000004,69841.05572963624,50181.89497215251,339.62872683364634,103.98957336344513,3.0,9.35987052357287,60.0,0.2999999998603016,Bachelor's,Self-employed,Married,Yes,Yes,Business,Yes,0
60.800000000000004,42495.40186226819,245311.4126364867,476.59779292615076,46.72612691710846,1.0,21.344798110088988,60.0,0.4599999998603016,Bachelor's,Unemployed,Divorced,Yes,Yes,Auto,No,0
20.0,16198.729822527555,173436.09706151206,366.4413382528446,1.874284497898604,4.0,12.625941256358274,35.999999994412065,0.31999999997671696,Master's,Full-time,Married,Yes,Yes,Auto,No,1
42.8,56380.41208286616,149049.8717737314,632.0928734303668,3.9833031734412776,4.0,16.8918709911131,23.999999991618097,0.4699999998253771,PhD,Part-time,Divorced,Yes,No,Auto,No,1
25.4,54915.75157472136,7645.122118872851,608.6548457561654,7.515934316328711,4.0,7.192958636689689,35.999999994412065,0.639999999976717,Master's,Part-time,Married,No,No,Other,Yes,1
68.19999999999999,56755.226355713385,107556.58234119335,772.5615405313581,18.06668086048837,3.0,14.745294013099116,47.99999999720603,0.4999999999068677,High School,Unemployed,Divorced,Yes,Yes,Auto,No,0
38.8,100102.13235975619,42511.641289124185,349.15115973356905,47.55968365668312,1.0,8.1635508674601,60.0,0.25999999944120644,High School,Self-employed,Single,Yes,Yes,Other,Yes,0
64.8,39446.23310171213,177789.08708855254,365.14001172202177,48.49280425684825,1.0,3.8279811143497895,23.999999991618097,0.8300000000582076,Master's,Unemployed,Married,Yes,No,Home,No,0
28.6,17767.88554886819,154720.9186702503,622.4445522740587,40.770486211816426,4.0,6.484893484535835,60.0,0.33999999990686774,Bachelor's,Unemployed,Married,Yes,Yes,Auto,No,1
68.4,52285.92896279179,35498.44456835148,751.310927277969,76.84940242763828,1.0,8.997577673945944,12.0,0.5999999999301509,Bachelor's,Self-employed,Single,Yes,Yes,Auto,Yes,0
63.4,55210.36411737775,183217.77527447272,355.91558941195615,89.24633825622647,1.0,19.592821520704966,47.99999999720603,0.3599999998370186,PhD,Full-time,Single,Yes,No,Other,No,0
26.0,18290.684975631695,81101.47946222253,652.4495486091937,25.47490145812624,2.0,18.17909517508678,60.0,0.36999999980209397,Bachelor's,Part-time,Divorced,Yes,No,Home,No,1
22.8,90043.8119570347,216090.36343527268,685.1770072074554,72.12123986080319,4.0,14.61067553815215,12.0,0.8900000000349246,Bachelor's,Part-time,Divorced,Yes,No,Business,No,1
68.6,51498.07753299831,56622.90058544439,584.1090091974729,35.01529240608571,4.0,16.539621438269883,60.0,0.36000000002328314,High School,Self-employed,Married,Yes,No,Other,Yes,0
51.2,50037.0275815907,109834.79350597477,631.024568432482,15.253948982631309,3.0,23.092533924822355,47.99999999720603,0.2999999998603016,High School,Self-employed,Divorced,Yes,Yes,Business,Yes,1
21.6,54364.408659485496,54543.2396531718,406.52452205506256,1.0172429641283216,3.0,23.801541251284426,47.99999999720603,0.2699999995925464,High School,Part-time,Single,Yes,No,Auto,Yes,1
58.199999999999996,147842.0387248688,27799.178731273667,719.0277980230813,86.08748447105464,4.0,3.234509866196781,35.999999994412065,0.26,Master's,Part-time,Single,No,Yes,Auto,Yes,0
38.2,55377.14171426235,243968.60777450923,555.3323764180141,101.26867394458239,3.0,17.325234956009137,47.99999999720603,0.539999999953434,Bachelor's,Full-time,Single,No,No,Other,Yes,0
63.6,56409.76785468514,244752.23445081903,768.8378243844113,97.45453738897447,2.0,14.116760633628994,12.0,0.4599999998603016,Master's,Unemployed,Married,Yes,Yes,Auto,No,0
29.99998779315501,49422.74257456272,41894.984384462005,589.3765799364487,33.29838634335864,2.0,19.867040310391936,60.0,0.4800000001629815,High School,Part-time,Single,Yes,Yes,Business,No,1
24.4,51965.07499822743,162452.70751528736,349.9901704192139,1.046941157208509,2.0,16.611313400673986,47.99999999720603,0.2799999999301508,High School,Part-time,Single,Yes,No,Auto,No,1
21.2,18204.67721704456,162430.60436948916,429.9722919650311,25.22613753080977,2.0,17.93522556294576,60.0,0.8199999999068678,High School,Part-time,Divorced,Yes,No,Auto,No,1
24.4,17225.0499252563,92898.88863665491,684.6599769281829,76.65895664683984,1.0,22.71461592984261,47.99999999720603,0.15999999979045243,High School,Self-employed,Single,Yes,No,Education,No,1
22.4,55091.63040300287,173935.4727269652,423.5653653725901,33.732311718569214,2.0,16.616838499106663,47.99999999720603,0.4399999999301508,PhD,Unemployed,Married,Yes,No,Other,No,1
22.8,128322.49210964784,110409.00328173513,442.35817050686063,42.10587647769271,4.0,17.62289355398456,60.0,0.2899999998952262,High School,Unemployed,Married,No,Yes,Auto,No,1
53.2,54676.65693954603,223655.77920040482,602.324953078368,109.85514063431303,4.0,17.934544770066754,60.0,0.2799999999301508,High School,Part-time,Divorced,Yes,No,Auto,No,0
39.01249980926805,135986.7586614389,65984.96311553405,579.6165573286396,105.96249955495877,1.0,19.773988933755085,60.0,0.2799999999301508,High School,Self-employed,Single,Yes,Yes,Home,Yes,0
51.4,55078.57057873197,56518.74097522318,746.5192444833274,25.776536504453173,2.0,20.309028765132894,47.99999999720603,0.16999999956926332,High School,Part-time,Married,Yes,Yes,Business,Yes,0
18.0,52820.85912232424,39952.02021485008,430.4110576399628,97.68445583961076,3.0,16.813263038066978,47.99999999720603,0.4899999991967343,Bachelor's,Part-time,Married,Yes,Yes,Home,No,1
62.4,56499.589146569975,123291.66469813597,613.7949159943487,71.45143809319741,1.0,19.773309596831282,47.99999999720603,0.2699999995925464,Master's,Self-employed,Married,Yes,Yes,Auto,No,0
62.6,143199.65672318166,10806.827632982011,761.9608588192987,80.999248158885,2.0,7.512018095446289,60.0,0.5899999999650755,Bachelor's,Part-time,Single,Yes,Yes,Auto,No,0
26.4,50104.741366663424,207648.6983745379,809.2257209735051,16.899088549637025,3.0,17.437720267527673,60.0,0.15999999979045243,PhD,Self-employed,Married,Yes,No,Auto,Yes,1
40.8,25593.881555153028,239658.8959786526,555.9989500674417,58.03410978010719,2.0,16.61180923906663,60.0,0.1299999998952262,High School,Full-time,Single,Yes,No,Auto,No,1
46.8,50432.19079671595,47125.83959990317,601.1982608787246,38.387268141933546,2.0,5.406645201145821,12.0,0.5899999994062819,High School,Part-time,Married,Yes,Yes,Home,No,0
50.199999999999996,85250.4438971594,96442.54279760704,716.7390696422055,109.6298540203436,2.0,14.025967534516466,60.0,0.7800000000465661,Bachelor's,Part-time,Single,Yes,Yes,Auto,Yes,0
19.0,52022.523712776725,150036.66257778104,417.6575067163579,18.711004714181417,4.0,22.756359916004904,47.99999999720603,0.36999999980209397,Bachelor's,Part-time,Single,Yes,No,Auto,No,1
54.6,16330.548752884275,115123.73148956423,775.9479712624914,112.1920487881154,1.0,2.985054342729285,60.0,0.6800000002095475,High School,Self-employed,Married,Yes,Yes,Other,Yes,0
66.80000000000001,23357.4481325253,249110.87622432757,502.5432379898949,48.73724153841316,4.0,2.4473906820144946,12.0,0.6300000000116415,High School,Self-employed,Single,Yes,Yes,Auto,Yes,0
24.2,110580.99668964627,230990.19393035915,434.6484670922273,3.030641571625751,1.0,21.066877500758714,60.0,0.42999999977881087,Bachelor's,Unemployed,Single,No,No,Home,No,1
38.8,17665.61323669241,39150.94854650809,453.19759285431303,23.842444201429014,3.0,18.073727273837136,12.0,0.2599999998137355,High School,Self-employed,Married,Yes,No,Auto,No,1
40.4,64374.66883849717,238677.8699628445,556.0015566549267,56.16027945283807,2.0,17.347696876264575,60.0,0.18999999987194316,High School,Unemployed,Divorced,Yes,Yes,Auto,No,0
22.6,22368.620493676426,126728.2304289118,476.2580379502051,59.49586834118139,3.0,19.415192148395626,47.99999999720603,0.27999999974388634,High School,Self-employed,Single,Yes,Yes,Auto,Yes,1
19.0,33494.97631194139,18409.224883124516,601.166274322934,53.13673798230867,2.0,16.1877831553034,35.999999994412065,0.7200000002561138,Bachelor's,Part-time,Married,Yes,Yes,Home,No,1
43.0,17679.05528791879,141045.50641820894,486.30194620981393,53.8303719602596,2.0,15.73796774229919,60.0,0.7099999999185093,Bachelor's,Unemployed,Married,No,Yes,Other,No,0
34.2,16503.90669964694,241836.66536421436,455.8808328271566,0.004567861558070374,4.0,16.966327020245682,35.999999994412065,0.46000000004656616,PhD,Self-employed,Single,Yes,Yes,Auto,Yes,1
18.0,54150.49700783228,23668.92377360466,670.5733507984721,25.18709791898427,1.0,24.83711334642654,47.99999999720603,0.4699999998253771,PhD,Part-time,Married,Yes,No,Home,No,1
57.2,141271.87937630198,79739.65284087222,580.6304366468988,64.8000638405327,2.0,4.644083147760034,35.999999994412065,0.8899999992898666,Bachelor's,Part-time,Married,Yes,Yes,Auto,No,0
39.8,35959.165965202774,79691.99598050956,764.236788947656,40.392687177609815,4.0,4.645139587788177,60.0,0.4999999999068677,Bachelor's,Part-time,Divorced,Yes,Yes,Home,No,0
18.8,89385.05242555472,239047.7719611972,681.9940448394032,4.24695534707209,3.0,13.93607754514927,60.0,0.4900000001280569,Master's,Part-time,Single,Yes,No,Home,No,1
68.0,25593.878412614547,239182.80361054995,542.5872475636628,111.24774268461572,1.0,16.62861456458192,60.0,0.36000000002328314,High School,Full-time,Married,Yes,No,Home,No,0
29.2,17149.234801680603,196902.4664196145,432.1167250466805,84.03834450245796,3.0,17.330907544845463,12.0,0.7499999999650754,High School,Self-employed,Divorced,No,No,Other,Yes,1
60.6,50712.002485932084,40890.90138298713,585.1980289731171,45.763031969723066,4.0,5.945474782226485,60.0,0.18999999987194316,High School,Part-time,Divorced,Yes,Yes,Auto,Yes,0
61.0,71261.26675936073,115861.71193196943,780.1866976856688,108.92362309687856,4.0,6.133869733569182,60.0,0.6899999999883585,High School,Self-employed,Married,Yes,No,Auto,Yes,0
22.0,54264.330310550366,182509.52133940288,742.1798710858402,29.40090789794943,3.0,20.26688622729082,12.0,0.7600000001164153,PhD,Part-time,Divorced,Yes,No,Auto,Yes,1
19.4,54200.463809638626,239982.25368267443,846.6587455323103,20.62692484460467,2.0,20.554283906001203,23.999999991618097,0.8699999997322448,PhD,Part-time,Married,Yes,No,Auto,No,1
68.6,66858.43509235406,36140.6530202787,677.2814181354552,84.2135972339226,2.0,3.2752940620633995,35.999999994412065,0.4999999999068677,PhD,Self-employed,Divorced,No,Yes,Auto,No,0
21.6,54200.65688720291,56262.94398178881,605.4333384373303,86.1015568892708,3.0,21.23614355589406,35.999999994412065,0.2999999998603016,PhD,Part-time,Married,Yes,No,Home,No,1
21.2,21965.221785080437,214765.94183486095,624.570971243915,26.31765789592584,3.0,19.77346856358775,12.0,0.16999999975552782,Bachelor's,Part-time,Divorced,Yes,No,Auto,No,1
34.400000000000006,55449.222999316225,236190.71961592665,546.8453643798933,95.20698655843898,2.0,22.37685958141155,47.99999999720603,0.2699999995925464,High School,Full-time,Married,Yes,No,Auto,No,0
52.0,75295.14376219761,39983.554078774425,621.6471408942359,108.51916143170538,1.0,13.07970179946155,60.0,0.48999999994179233,PhD,Part-time,Married,Yes,No,Home,No,0
20.4,25726.21699313452,208724.92626701595,645.4552054389974,26.58868676810262,3.0,16.603535457785135,23.999999991618097,0.31999999979045246,PhD,Part-time,Single,Yes,No,Home,No,1
59.8,111328.59477837724,228793.67786134448,720.872780065954,46.52732563799418,3.0,16.87552058201412,60.0,0.19999999983701855,Bachelor's,Full-time,Divorced,Yes,No,Other,Yes,0
24.6,49971.79269372271,147107.1429842401,533.6746702375065,33.618016099934,4.0,17.294561202154625,23.999999991618097,0.7200000000698492,PhD,Part-time,Married,No,No,Auto,Yes,1
18.2,123719.68799180204,19512.97451208182,314.68550852236467,1.3029116630328148,4.0,23.657528530468127,60.0,0.38999999935971574,Bachelor's,Unemployed,Divorced,Yes,No,Auto,No,1
18.0,52563.2904776049,192961.35321966404,610.5815400729379,12.651977268432262,4.0,16.541802432407117,60.0,0.33999999934807423,High School,Part-time,Divorced,Yes,No,Auto,No,1
44.6,54200.974660694126,178877.74820729106,605.3841227370743,11.669361960997191,4.0,14.099566680481557,23.999999991618097,0.12000000011641533,PhD,Part-time,Single,Yes,No,Auto,No,1
27.0,51968.55139999687,42814.10251980045,532.5274447702168,52.212668017533765,4.0,16.635156487143867,60.0,0.2999999998603016,High School,Self-employed,Divorced,Yes,No,Auto,No,1
32.2,64336.584666046685,219863.4558944738,537.0855686597259,54.100180872273675,1.0,24.53496200255234,60.0,0.639999999976717,High School,Unemployed,Married,No,No,Home,No,1
53.8,54200.124666885735,239010.0651153014,845.9885793887053,27.176430137869072,4.0,21.974276998647092,60.0,0.8799999998835847,PhD,Part-time,Married,Yes,No,Business,No,1
68.0,139291.02383169113,27560.06481006743,580.8231185797656,75.97759333857745,2.0,4.639440181541592,12.0,0.5700000002211891,Bachelor's,Part-time,Married,Yes,Yes,Auto,Yes,0
56.8,50248.65907017273,41893.113605848775,743.7636517672249,45.28360463778572,2.0,8.72983065868491,60.0,0.10999999977881089,PhD,Self-employed,Single,No,No,Business,Yes,0
